NO_OF_SAMPLES	24000
FREQUENCY	1200
TIME_STAMP	2020-01-28, 14:27:43.885	5208.83582520
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11053M
FORCE_PLATE_CORNER_POSX_POSY_X	353.011101
FORCE_PLATE_CORNER_POSX_POSY_Y	1295.030594
FORCE_PLATE_CORNER_POSX_POSY_Z	-2.601500
FORCE_PLATE_CORNER_NEGX_POSY_X	747.085989
FORCE_PLATE_CORNER_NEGX_POSY_Y	1294.596434
FORCE_PLATE_CORNER_NEGX_POSY_Z	-2.692300
FORCE_PLATE_CORNER_NEGX_NEGY_X	746.431708
FORCE_PLATE_CORNER_NEGX_NEGY_Y	700.785577
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-2.136100
FORCE_PLATE_CORNER_POSX_NEGY_X	352.357000
FORCE_PLATE_CORNER_POSX_NEGY_Y	701.219738
FORCE_PLATE_CORNER_POSX_NEGY_Z	-2.045300
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
23322	19.43417	-3.415283	-4.385742	-13.717773	-2.413574	-2.043701	-1.580444	-148.981989	175.945042	0.000000	
23323	19.43500	-3.501343	-4.114502	-15.533203	-2.247925	-2.151245	-1.598633	-138.493336	144.717402	0.000000	
23324	19.43583	-3.056274	-4.567627	-15.897461	-2.187134	-2.064575	-1.598572	-129.868235	137.577554	0.000000	
23325	19.43667	-3.146729	-4.477539	-14.445313	-2.454712	-2.103516	-1.487183	-145.619254	169.931382	0.000000	
23326	19.43750	-3.237183	-4.207520	-11.543945	-2.374268	-2.178345	-1.655396	-188.700195	205.672109	0.000000	
23327	19.43833	-3.329956	-5.106689	-14.076172	-2.475464	-2.145020	-1.599060	-152.386569	175.862009	0.000000	
23328	19.43917	-3.236328	-4.566895	-14.807129	-2.363281	-2.246704	-1.561584	-151.731245	159.604287	0.000000	
23329	19.44000	-3.234131	-3.937012	-12.997070	-2.341064	-2.177734	-1.580627	-167.555789	180.122474	0.000000	
23330	19.44083	-3.238037	-4.387451	-11.905273	-2.367920	-2.248291	-1.580811	-188.848331	198.896727	0.000000	
23331	19.44167	-3.770752	-4.023193	-14.079590	-2.338745	-2.091797	-1.543091	-148.569447	166.108895	0.000000	
23332	19.44250	-3.769775	-3.932983	-14.443359	-2.474976	-1.916504	-1.617554	-132.691007	171.357336	0.000000	
23333	19.44333	-3.236694	-4.387207	-13.356445	-2.457397	-2.107300	-1.561829	-157.774000	183.985889	0.000000	
23334	19.44417	-3.410522	-3.575317	-13.360840	-2.266235	-1.973999	-1.599121	-147.745130	169.617732	0.000000	
23335	19.44500	-3.325073	-4.206299	-13.357422	-2.552490	-2.040527	-1.673706	-152.763562	191.091534	0.000000	
23336	19.44583	-3.143311	-3.937134	-14.449707	-2.297729	-2.278809	-1.636169	-157.706214	159.015646	0.000000	
23337	19.44667	-3.503784	-4.115234	-12.993164	-2.202026	-2.012451	-1.617920	-154.885381	169.475761	0.000000	
23338	19.44750	-3.414917	-4.385742	-14.080566	-2.502197	-2.113525	-1.543091	-150.102299	177.705725	0.000000	
23339	19.44833	-3.596191	-4.744629	-14.076172	-2.179443	-2.119995	-1.636230	-150.608783	154.832108	0.000000	
23340	19.44917	-3.236084	-4.027344	-11.545410	-2.469482	-2.108398	-1.599548	-182.617890	213.893001	0.000000	
23341	19.45000	-3.415405	-4.475586	-14.080078	-2.454712	-2.148438	-1.673523	-152.587044	174.339367	0.000000	
23342	19.45083	-3.056030	-4.477783	-15.535156	-2.411255	-2.134521	-1.524109	-137.399422	155.212786	0.000000	
23343	19.45167	-3.325195	-4.296387	-13.719238	-2.328247	-2.040405	-1.599121	-148.725843	169.706730	0.000000	
23344	19.45250	-3.235352	-4.116943	-12.996094	-2.599731	-2.177734	-1.506104	-167.568380	200.039450	0.000000	
23345	19.45333	-3.502319	-4.114746	-14.444824	-2.335571	-2.116699	-1.561646	-146.536862	161.689146	0.000000	
23346	19.45417	-3.508911	-5.105469	-14.073730	-2.387207	-2.046631	-1.561768	-145.422059	169.621483	0.000000	
23347	19.45500	-3.413330	-4.115479	-14.082520	-2.291016	-1.938477	-1.561768	-137.651260	162.685066	0.000000	
23348	19.45583	-3.151001	-5.018066	-13.353027	-2.345581	-1.963623	-1.580505	-147.054522	175.659122	0.000000	
23349	19.45667	-3.141235	-3.846680	-15.901855	-2.611572	-2.137939	-1.542664	-134.445912	164.230663	0.000000	
23350	19.45750	-3.505615	-4.295410	-12.266113	-2.415894	-2.047729	-1.543457	-166.942001	196.956729	0.000000	
23351	19.45833	-3.412109	-3.935547	-14.084473	-2.563110	-2.183594	-1.561768	-155.035535	181.981279	0.000000	
23352	19.45917	-2.877075	-4.209229	-13.724609	-2.066040	-2.164063	-1.580444	-157.677530	150.535435	0.000000	
23353	19.46000	-3.499878	-3.664673	-14.085449	-2.440308	-2.117065	-1.580383	-150.301591	173.250251	0.000000	
23354	19.46083	-3.325195	-4.116455	-12.632324	-2.599365	-2.391357	-1.617981	-189.304627	205.770940	0.000000	
23355	19.46167	-3.504395	-4.205322	-12.992188	-2.286987	-2.292603	-1.617920	-176.460087	176.027886	0.000000	
23356	19.46250	-2.967651	-4.478760	-14.447754	-2.587402	-2.062012	-1.654785	-142.721957	179.086823	0.000000	
23357	19.46333	-3.503296	-4.205078	-14.081055	-2.464722	-2.362061	-1.505859	-167.747417	175.038144	0.000000	
23358	19.46417	-2.966919	-4.208740	-13.360840	-2.419800	-1.992432	-1.636414	-149.124730	181.111355	0.000000	
23359	19.46500	-3.145020	-4.117432	-13.722656	-2.423340	-2.138916	-1.561829	-155.867492	176.594079	0.000000	
23360	19.46583	-3.236694	-4.387207	-13.356445	-2.324829	-2.107300	-1.524658	-157.774000	174.060466	0.000000	
23361	19.46667	-3.594971	-4.205078	-11.902832	-2.374756	-2.051270	-1.562195	-172.334578	199.511835	0.000000	
23362	19.46750	-3.415161	-4.026123	-11.543457	-2.292725	-2.150024	-1.487793	-186.254812	198.616810	0.000000	
23363	19.46833	-3.322021	-3.846069	-14.085938	-2.300903	-1.970276	-1.580383	-139.875381	163.347546	0.000000	
23364	19.46917	-3.682983	-4.203857	-13.353516	-2.287231	-2.123901	-1.636414	-159.051850	171.283092	0.000000	
23365	19.47000	-3.323608	-4.026123	-13.721680	-2.249878	-2.040649	-1.487305	-148.717173	163.965198	0.000000	
23366	19.47083	-3.412354	-4.025391	-14.446289	-2.471558	-2.148560	-1.468506	-148.727439	171.085987	0.000000	
23367	19.47167	-3.328125	-4.656738	-12.990723	-2.226074	-2.040649	-1.580627	-157.085134	171.358767	0.000000	
23368	19.47250	-3.415405	-4.475586	-14.080078	-2.543213	-2.148438	-1.524536	-152.587044	180.624913	0.000000	
23369	19.47333	-3.324463	-4.296143	-14.444824	-2.284546	-2.250244	-1.542969	-155.782037	158.156712	0.000000	
23370	19.47417	-3.147339	-4.477539	-13.719727	-2.410034	-2.103882	-1.580444	-153.347213	175.661969	0.000000	
23371	19.47500	-3.325195	-4.296387	-13.719238	-2.195557	-2.180542	-1.580444	-158.940456	160.034879	0.000000	
23372	19.47583	-2.701416	-4.571045	-12.635742	-2.317383	-2.017944	-1.599304	-159.701291	183.399026	0.000000	
23373	19.47667	-2.966919	-4.208740	-13.360840	-2.508179	-1.747192	-1.599121	-130.769652	187.726127	0.000000	
23374	19.47750	-3.326294	-4.476563	-13.718262	-2.586914	-2.110474	-1.599121	-153.844100	188.574479	0.000000	
23375	19.47833	-3.591064	-3.934326	-14.082031	-2.430420	-2.085205	-1.580383	-148.075589	172.590153	0.000000	
23376	19.47917	-3.325073	-4.206299	-13.357422	-2.552490	-2.110596	-1.524658	-158.009212	191.091534	0.000000	
23377	19.48000	-3.412720	-4.205322	-15.170410	-2.332886	-2.218140	-1.542786	-146.214877	153.778686	0.000000	
23378	19.48083	-2.787964	-4.389893	-14.450195	-2.457886	-2.125366	-1.580261	-147.082179	170.093600	0.000000	
23379	19.48167	-2.966675	-4.208740	-13.723633	-2.331665	-2.062378	-1.505981	-150.279300	169.901445	0.000000	
23380	19.48250	-3.413940	-4.295410	-14.444336	-2.328979	-2.288574	-1.617554	-158.440944	161.238253	0.000000	
23381	19.48333	-3.145752	-4.117676	-12.997070	-2.555542	-1.999146	-1.580627	-153.815088	196.624465	0.000000	
23382	19.48417	-3.589722	-3.664185	-13.721680	-2.528442	-2.295776	-1.524536	-167.310156	184.266244	0.000000	
23383	19.48500	-3.322754	-3.846191	-13.359863	-2.388916	-2.215820	-1.524658	-165.856511	178.812909	0.000000	
23384	19.48583	-3.417358	-4.656006	-13.353027	-2.491699	-2.148926	-1.543213	-160.931729	186.601821	0.000000	
23385	19.48667	-3.056641	-4.118408	-12.635254	-2.378296	-2.171387	-1.599304	-171.851451	188.226997	0.000000	
23386	19.48750	-3.861816	-3.932983	-11.902344	-2.650269	-2.061279	-1.692627	-173.182639	222.667788	0.000000	
23387	19.48833	-3.323242	-4.205811	-15.171387	-2.509521	-2.144775	-1.635925	-141.369766	165.411477	0.000000	
23388	19.48917	-2.699829	-4.660645	-14.812012	-2.492432	-1.946655	-1.524353	-131.424098	168.270974	0.000000	
23389	19.49000	-3.414795	-4.475586	-14.805176	-2.411011	-2.253296	-1.580200	-152.196497	162.849180	0.000000	
23390	19.49083	-2.878296	-4.389404	-13.723633	-2.457397	-1.988892	-1.599121	-144.924571	179.063189	0.000000	
23391	19.49167	-3.772827	-4.383301	-14.076660	-2.634888	-2.196777	-1.524536	-156.058136	187.181310	0.000000	
23392	19.49250	-2.696777	-3.940552	-13.365723	-2.385254	-2.087646	-1.580505	-156.194060	178.460527	0.000000	
23393	19.49333	-3.055908	-4.118164	-13.360840	-2.511475	-2.205811	-1.580505	-165.095202	187.972810	0.000000	
23394	19.49417	-3.327637	-4.746582	-14.079102	-2.356079	-2.145142	-1.617676	-152.363529	167.345842	0.000000	
23395	19.49500	-2.968384	-4.389160	-12.996582	-2.412842	-2.027588	-1.729614	-156.009317	185.652027	0.000000	
23396	19.49583	-3.322754	-3.846191	-13.359863	-2.433105	-2.250854	-1.543213	-168.478857	182.120537	0.000000	
23397	19.49667	-3.506592	-4.385742	-11.902344	-2.412354	-2.153076	-1.599487	-180.895143	202.678864	0.000000	
23398	19.49750	-3.059082	-4.748291	-14.081543	-2.488770	-2.065186	-1.561768	-146.659038	176.739831	0.000000	
23399	19.49833	-3.054810	-4.387451	-16.261719	-2.370728	-2.099243	-1.598511	-129.091100	145.785791	0.000000	
23400	19.49917	-3.501953	-3.934937	-13.720703	-2.253296	-2.082153	-1.543152	-151.752669	164.225979	0.000000	
23401	19.50000	-2.790527	-4.390625	-11.910156	-2.500366	-2.126709	-1.580811	-178.562643	209.935635	0.000000	
23402	19.50083	-3.144775	-4.297119	-15.172363	-2.594482	-2.173340	-1.524231	-143.243330	171.000547	0.000000	
23403	19.50167	-3.417480	-4.566162	-12.627930	-2.538818	-2.114380	-1.580688	-167.436780	201.047869	0.000000	
23404	19.50250	-3.236816	-4.477051	-13.718750	-2.586914	-2.142212	-1.524536	-156.152121	188.567768	0.000000	
23405	19.50333	-3.417114	-4.566162	-12.990723	-2.406372	-2.114136	-1.580627	-162.741966	185.237737	0.000000	
23406	19.50417	-3.234375	-4.206787	-14.446777	-2.420410	-2.071899	-1.542969	-143.416027	167.539798	0.000000	
23407	19.50500	-3.236816	-4.297363	-12.631836	-2.327515	-2.213013	-1.487549	-175.193274	184.257828	0.000000	
23408	19.50583	-3.326660	-4.296631	-12.268066	-2.371460	-2.181396	-1.599365	-177.810945	193.303483	0.000000	
23409	19.50667	-2.787720	-4.120117	-13.000977	-2.511108	-2.021118	-1.599243	-155.458950	193.147675	0.000000	
23410	19.50750	-2.964111	-4.028320	-15.176758	-2.294922	-1.991699	-1.524231	-131.233511	151.212921	0.000000	
23411	19.50833	-3.322388	-4.115723	-15.535156	-2.247803	-2.144653	-1.617310	-138.051609	144.691350	0.000000	
23412	19.50917	-2.964966	-3.938599	-13.726074	-2.562500	-2.097412	-1.524536	-152.804952	186.688485	0.000000	
23413	19.51000	-3.146729	-4.207764	-12.633301	-2.507568	-2.139526	-1.431641	-169.356085	198.488772	0.000000	
23414	19.51083	-3.144897	-4.207275	-14.447754	-2.774292	-2.138550	-1.636169	-148.019534	192.022373	0.000000	
23415	19.51167	-3.413452	-4.025635	-13.357910	-2.559326	-1.973877	-1.580505	-147.768396	191.596301	0.000000	
23416	19.51250	-3.235229	-4.206787	-13.721191	-2.287354	-2.072266	-1.561829	-151.026654	166.702253	0.000000	
23417	19.51333	-3.594238	-4.384521	-13.716309	-2.501953	-2.225464	-1.617737	-162.249475	182.407177	0.000000	
23418	19.51417	-3.683594	-4.293945	-13.353027	-2.549438	-2.193970	-1.543213	-164.305043	190.925879	0.000000	
23419	19.51500	-2.787231	-4.209961	-14.088867	-2.243164	-1.985474	-1.580383	-140.925002	159.215360	0.000000	
23420	19.51583	-3.232544	-3.846558	-14.086426	-2.256592	-2.107056	-1.673523	-149.580575	160.196194	0.000000	
23421	19.51667	-3.061035	-4.928467	-13.354492	-2.393188	-2.030518	-1.673706	-152.047532	179.204753	0.000000	
23422	19.51750	-3.054932	-4.297607	-15.536133	-2.462158	-2.274780	-1.654541	-146.418694	158.479477	0.000000	
23423	19.51833	-3.593750	-4.294678	-13.716797	-2.505249	-2.155396	-1.673645	-157.135483	182.640965	0.000000	
23424	19.51917	-2.967163	-4.298828	-13.723145	-2.284058	-2.027344	-1.505981	-147.731720	166.438356	0.000000	
23425	19.52000	-2.786499	-4.209717	-14.813965	-2.464844	-2.090210	-1.561584	-141.097268	166.386499	0.000000	
23426	19.52083	-3.769409	-4.022705	-15.530762	-2.428101	-2.161255	-1.542725	-139.159619	156.341371	0.000000	
23427	19.52167	-2.966309	-4.028809	-12.999512	-2.603027	-2.167725	-1.561951	-166.754310	200.240394	0.000000	
23428	19.52250	-3.323975	-4.206055	-14.445801	-2.376221	-2.180176	-1.654785	-150.921075	164.492141	0.000000	
23429	19.52333	-3.236938	-4.656738	-14.806152	-2.359985	-2.211670	-1.654785	-149.375062	159.392211	0.000000	
23430	19.52417	-3.413696	-4.025879	-12.995117	-2.514771	-2.219360	-1.692383	-170.784174	193.516570	0.000000	
23431	19.52500	-3.591919	-4.293945	-15.530762	-2.462402	-2.084473	-1.598633	-134.215739	158.550005	0.000000	
23432	19.52583	-3.415039	-4.295898	-13.355469	-2.505005	-2.113892	-1.617798	-158.279102	187.563981	0.000000	
23433	19.52667	-2.965820	-4.028809	-13.362793	-2.426392	-2.062500	-1.506042	-154.346476	181.578178	0.000000	
23434	19.52750	-3.144653	-3.937500	-12.998535	-2.429443	-2.069336	-1.617920	-159.197626	186.901319	0.000000	
23435	19.52833	-3.414673	-4.295898	-13.718262	-2.682251	-2.113770	-1.580444	-154.084357	195.524115	0.000000	
23436	19.52917	-3.143433	-3.847290	-13.724609	-2.256348	-2.069092	-1.654968	-150.757791	164.401594	0.000000	
23437	19.53000	-3.594360	-4.564453	-14.803223	-2.584595	-2.154785	-1.542908	-145.561896	174.596761	0.000000	
23438	19.53083	-3.237671	-4.656982	-14.080566	-2.359375	-2.106812	-1.543091	-149.625481	167.562507	0.000000	
23439	19.53167	-3.235229	-4.206787	-13.721191	-2.420044	-2.107178	-1.617737	-153.571047	176.372727	0.000000	
23440	19.53250	-3.325684	-4.386230	-13.718750	-2.369141	-2.075439	-1.543152	-151.284880	172.693622	0.000000	
23441	19.53333	-3.416138	-4.745605	-15.166504	-2.401245	-2.042969	-1.449707	-134.702682	158.325553	0.000000	
23442	19.53417	-2.610962	-4.661377	-14.086914	-2.403442	-2.083740	-1.654846	-147.920277	170.615251	0.000000	
23443	19.53500	-3.502686	-4.114990	-14.081543	-2.423706	-2.011841	-1.729431	-142.870765	172.119352	0.000000	
23444	19.53583	-3.235718	-4.297119	-13.720703	-2.372437	-2.107178	-1.654968	-153.576512	172.909253	0.000000	
23445	19.53667	-3.328369	-4.746582	-13.353027	-2.223022	-2.040405	-1.617798	-152.804695	166.480784	0.000000	
23446	19.53750	-3.593018	-4.114502	-13.354980	-2.290527	-1.945435	-1.580505	-145.671091	171.511096	0.000000	
23447	19.53833	-3.413818	-4.205566	-14.082031	-2.508789	-2.148560	-1.617676	-152.574549	178.155340	0.000000	
23448	19.53917	-3.322144	-3.935913	-14.448242	-2.342041	-2.215332	-1.542969	-153.328827	162.098682	0.000000	
23449	19.54000	-3.056152	-4.028320	-12.635742	-2.337402	-2.171265	-1.487549	-171.835150	184.983384	0.000000	
23450	19.54083	-2.697998	-4.030762	-12.640137	-2.425659	-2.052979	-1.599304	-162.417430	191.901340	0.000000	
23451	19.54167	-3.681274	-4.203369	-15.167480	-2.332886	-2.017944	-1.617371	-133.044136	153.808389	0.000000	
23452	19.54250	-3.147217	-4.297852	-12.632813	-2.460205	-1.999512	-1.636536	-158.279221	194.747217	0.000000	
23453	19.54333	-3.412476	-4.115479	-14.808594	-2.468506	-2.148193	-1.598877	-145.063967	166.694144	0.000000	
23454	19.54417	-3.145508	-4.117676	-13.359863	-2.423096	-2.139038	-1.487366	-160.109280	181.371295	0.000000	
23455	19.54500	-3.055298	-4.297852	-15.173340	-2.550415	-1.959778	-1.635925	-129.159292	168.085278	0.000000	
23456	19.54583	-2.878418	-4.479492	-14.085449	-2.365845	-2.163818	-1.673523	-153.620827	167.963740	0.000000	
23457	19.54667	-3.235840	-4.386963	-14.082520	-2.281006	-2.036865	-1.543091	-144.637842	161.974273	0.000000	
23458	19.54750	-3.504395	-4.205322	-12.992188	-2.286987	-1.837280	-1.561951	-141.414236	176.027886	0.000000	
23459	19.54833	-3.415649	-4.385986	-13.354980	-2.369019	-2.148926	-1.524658	-160.908193	177.388395	0.000000	
23460	19.54917	-2.969360	-4.658936	-13.720703	-2.314941	-1.887085	-1.599121	-137.535587	168.718861	0.000000	
23461	19.55000	-2.970703	-4.749268	-12.994141	-2.664917	-1.852295	-1.580627	-142.548474	205.086051	0.000000	
23462	19.55083	-3.864014	-4.562744	-13.711914	-2.318604	-2.200317	-1.580444	-160.467559	169.094082	0.000000	
23463	19.55167	-2.965332	-4.118408	-14.450195	-2.556396	-2.131958	-1.580261	-147.538352	176.910860	0.000000	
23464	19.55250	-3.054932	-4.297607	-15.536133	-2.550659	-2.029663	-1.635864	-130.641461	164.175938	0.000000	
23465	19.55333	-3.321289	-3.666016	-13.724121	-2.528320	-2.145752	-1.599121	-156.348952	184.224570	0.000000	
23466	19.55417	-3.238037	-4.567139	-12.992676	-2.715820	-2.072510	-1.673767	-159.513698	209.027021	0.000000	
23467	19.55500	-3.591797	-4.204102	-15.168457	-2.421265	-2.014648	-1.598694	-132.818284	159.624980	0.000000	
23468	19.55583	-3.143799	-4.027344	-14.449219	-2.559814	-2.173706	-1.542969	-150.437618	177.159367	0.000000	
23469	19.55667	-3.231689	-3.936279	-15.537598	-2.475464	-1.966187	-1.580017	-126.543792	159.320889	0.000000	
23470	19.55750	-3.503784	-4.115234	-12.993164	-2.290405	-2.187622	-1.543335	-168.367155	176.277715	0.000000	
23471	19.55833	-3.234375	-4.206787	-14.446777	-2.553223	-2.141846	-1.580261	-148.257681	176.733025	0.000000	
23472	19.55917	-3.148071	-4.657471	-14.081543	-2.536377	-2.243652	-1.710815	-159.332848	180.120670	0.000000	
23473	19.56000	-3.233032	-4.026611	-14.811035	-2.427368	-2.141846	-1.617493	-144.611479	163.889164	0.000000	
23474	19.56083	-3.860474	-4.292236	-15.528320	-2.550903	-1.954285	-1.598633	-125.852934	164.274259	0.000000	
23475	19.56167	-3.322876	-4.205811	-15.534180	-2.465576	-2.179565	-1.617310	-140.307726	158.719432	0.000000	
23476	19.56250	-3.415649	-4.385986	-13.354980	-2.413208	-2.183838	-1.617798	-163.522358	180.697232	0.000000	
23477	19.56333	-3.235474	-4.027100	-12.270996	-2.337280	-2.072998	-1.524902	-168.934782	190.471927	0.000000	
23478	19.56417	-3.056641	-4.298340	-13.722168	-2.460938	-2.100708	-1.450073	-153.088638	179.340284	0.000000	
23479	19.56500	-3.058716	-4.568604	-13.357422	-2.318115	-2.100708	-1.524658	-157.268972	173.545109	0.000000	
23480	19.56583	-3.146484	-4.117920	-12.270996	-2.466553	-1.999634	-1.562073	-162.956110	201.006725	0.000000	
23481	19.56667	-2.966675	-3.939087	-11.911621	-2.340332	-2.168457	-1.599487	-182.045501	196.474687	0.000000	
23482	19.56750	-3.772217	-4.203125	-13.715820	-2.464478	-2.091919	-1.524536	-152.518690	179.681381	0.000000	
23483	19.56833	-3.058716	-4.388672	-12.270020	-2.058594	-2.241455	-1.524902	-182.677385	167.774285	0.000000	
23484	19.56917	-3.235962	-4.297119	-13.357910	-2.460693	-2.212524	-1.636414	-165.634024	184.212450	0.000000	
23485	19.57000	-3.231689	-3.936279	-15.537598	-2.210083	-2.106323	-1.580017	-135.562993	142.240973	0.000000	
23486	19.57083	-3.145020	-4.117432	-13.722656	-2.467529	-2.103882	-1.580444	-153.314475	179.814261	0.000000	
23487	19.57167	-3.235352	-4.116943	-12.996094	-2.334473	-2.352783	-1.561951	-181.037722	179.628795	0.000000	
23488	19.57250	-3.061157	-4.838623	-12.629395	-2.528687	-1.995972	-1.468872	-158.041755	200.222308	0.000000	
23489	19.57333	-2.789673	-4.480225	-13.360840	-2.409668	-2.125854	-1.561829	-159.110843	180.353031	0.000000	
23490	19.57417	-3.502319	-3.934937	-13.357422	-2.385620	-2.047241	-1.617798	-153.266194	178.598845	0.000000	
23491	19.57500	-2.700928	-4.660889	-13.723145	-2.447510	-1.912231	-1.692261	-139.343533	178.349048	0.000000	
23492	19.57583	-3.142578	-4.116943	-16.262695	-2.469238	-2.032593	-1.635742	-124.984988	151.834504	0.000000	
23493	19.57667	-3.326538	-4.566406	-14.080078	-2.451172	-2.075317	-1.636230	-147.393883	174.087946	0.000000	
23494	19.57750	-3.055420	-4.208008	-14.448730	-2.376221	-2.310425	-1.524475	-159.905039	164.458788	0.000000	
23495	19.57833	-3.506226	-4.295654	-11.540527	-2.459717	-2.083252	-1.506409	-180.516184	213.137296	0.000000	
23496	19.57917	-3.416626	-4.386230	-12.266113	-2.368286	-2.079468	-1.580750	-169.529477	193.075515	0.000000	
23497	19.58000	-3.412842	-3.935669	-13.358398	-2.385620	-2.114014	-1.617798	-158.253527	178.585788	0.000000	
23498	19.58083	-3.236816	-4.477051	-13.718750	-2.454346	-2.002075	-1.636353	-145.937144	178.904470	0.000000	
23499	19.58167	-3.146973	-4.297607	-12.995605	-2.593140	-2.139282	-1.561951	-164.615818	199.539733	0.000000	
23500	19.58250	-3.236450	-4.297119	-12.994629	-2.593140	-2.072632	-1.487427	-159.499117	199.554729	0.000000	
23501	19.58333	-2.968750	-4.479004	-13.358887	-2.409790	-2.097412	-1.561829	-157.005007	180.388538	0.000000	
23502	19.58417	-3.505493	-4.205566	-11.904297	-2.418945	-2.012939	-1.673950	-169.093519	203.199344	0.000000	
23503	19.58500	-3.414551	-4.205811	-13.355957	-2.508423	-2.113892	-1.655029	-158.273316	187.813037	0.000000	
23504	19.58583	-3.593872	-4.204590	-12.991699	-2.331421	-2.085815	-1.561951	-160.549855	179.454655	0.000000	
23505	19.58667	-3.235107	-4.027100	-12.633789	-2.425781	-2.142944	-1.655212	-169.620082	192.007421	0.000000	
23506	19.58750	-3.774780	-4.563721	-13.349609	-2.406738	-2.197266	-1.561829	-164.594001	180.285296	0.000000	
23507	19.58833	-3.504395	-4.385010	-14.080078	-2.502197	-1.976746	-1.599060	-140.393085	177.711888	0.000000	
23508	19.58917	-3.504761	-4.385010	-13.716797	-2.457886	-1.976990	-1.654968	-144.129111	179.188025	0.000000	
23509	19.59000	-3.231689	-3.756470	-14.450195	-2.569824	-1.826843	-1.524475	-126.423430	177.840103	0.000000	
23510	19.59083	-3.053589	-3.847778	-14.088867	-2.521851	-2.170654	-1.505859	-154.068760	178.995980	0.000000	
23511	19.59167	-3.145020	-4.117432	-13.722656	-2.644409	-2.138916	-1.580444	-155.867492	192.703886	0.000000	
23512	19.59250	-3.329224	-4.836670	-12.989746	-2.573242	-2.040771	-1.506104	-157.106341	198.097959	0.000000	
23513	19.59333	-3.861816	-4.382324	-14.801758	-2.591431	-2.234741	-1.654785	-150.978096	175.075873	0.000000	
23514	19.59417	-3.412598	-3.845703	-12.996094	-2.388794	-2.114258	-1.561951	-162.684100	183.808611	0.000000	
23515	19.59500	-3.501465	-4.024658	-14.808105	-2.427612	-2.046631	-1.542908	-138.210176	163.938075	0.000000	
23516	19.59583	-3.235352	-4.296875	-14.083008	-2.461182	-2.106934	-1.636230	-149.608210	174.762499	0.000000	
23517	19.59667	-3.413330	-4.115479	-14.082520	-2.423706	-2.078735	-1.543091	-147.611040	172.107417	0.000000	
23518	19.59750	-3.323608	-4.026123	-13.721680	-2.426758	-2.180664	-1.636353	-158.921073	176.855740	0.000000	
23519	19.59833	-3.149780	-4.927734	-14.079590	-2.437988	-1.893372	-1.654846	-134.476331	173.157621	0.000000	
23520	19.59917	-3.415283	-4.565430	-14.804688	-2.496094	-2.043091	-1.561584	-138.002968	168.601583	0.000000	
23521	19.60000	-2.966675	-4.208740	-13.723633	-2.375732	-1.992310	-1.543152	-145.173628	173.112503	0.000000	
23522	19.60083	-3.322998	-4.115967	-14.809082	-2.556885	-2.109985	-1.487122	-142.479145	172.656533	0.000000	
23523	19.60167	-3.055298	-4.028076	-13.361328	-2.382202	-2.135864	-1.561829	-159.854188	178.290820	0.000000	
23524	19.60250	-3.415283	-4.385742	-13.717773	-2.325195	-2.253906	-1.673645	-164.305546	169.502385	0.000000	
23525	19.60333	-3.239258	-4.747314	-12.991211	-2.532471	-2.177490	-1.561951	-167.612569	194.937232	0.000000	
23526	19.60417	-2.966919	-4.208740	-13.360840	-2.463989	-2.097534	-1.524658	-156.991192	184.418741	0.000000	
23527	19.60500	-3.055054	-4.028076	-13.724121	-2.515015	-2.135742	-1.561829	-155.619597	183.255061	0.000000	
23528	19.60583	-3.413940	-4.115723	-13.357422	-2.556030	-2.113892	-1.561829	-158.255958	191.356558	0.000000	
23529	19.60667	-3.684326	-4.474121	-13.713867	-2.366089	-2.228638	-1.487305	-162.509791	172.532579	0.000000	
23530	19.60750	-3.236084	-4.207031	-12.632324	-2.507568	-2.072876	-1.580688	-164.093000	198.504117	0.000000	
23531	19.60833	-3.501831	-3.844971	-13.358398	-2.433228	-2.117310	-1.599121	-158.500256	182.149645	0.000000	
23532	19.60917	-3.322876	-4.026123	-14.446777	-2.471436	-2.005127	-1.710754	-138.794065	171.071754	0.000000	
23533	19.61000	-2.883423	-5.109863	-12.992188	-2.651611	-1.989014	-1.580627	-153.093055	204.092754	0.000000	
23534	19.61083	-2.784546	-3.939453	-15.179688	-2.386475	-2.020142	-1.635925	-133.081897	157.215003	0.000000	
23535	19.61167	-3.055908	-4.118164	-13.360840	-2.467285	-2.100708	-1.710999	-157.228740	184.665424	0.000000	
23536	19.61250	-3.232422	-4.116455	-15.898926	-2.336304	-2.141113	-1.598572	-134.670311	146.947268	0.000000	
23537	19.61333	-3.499512	-3.754395	-15.172852	-2.305054	-2.116455	-1.580078	-139.489605	151.919611	0.000000	
23538	19.61417	-3.589478	-3.664185	-14.084473	-2.263428	-2.155273	-1.524536	-153.024788	160.703761	0.000000	
